tweet,sentiment
Flash kullanarak fotoğraf çekmenin yasak olduğu mozaiklere gün boyu lazer tutmak mı?,Pozitif
Sen de soytarı olursun anca,Negatif
"Radyo ve televizyon bölümleri ile iş birliği yapılarak temel bilimler bölümlerinde yetişen arkadaşların isteklerine göre bilimsel televizyon programı, belgesel, bilim gazeteciliği, YouTube kanalı açma gibi alanlarda kendilerini yetiştirebilmesinin önünün açılması gerekiyor.",Pozitif
 Kafami sikem ,Negatif
şerefsiz,Negatif
anaları aşifte çıktı iyi mi,Negatif
 Maske üretkenlere takmış kafayı,Pozitif
hayatın orospu olur bi orospu uğruna,Negatif
Unutma unutturma ,Pozitif
"Ayasofya Camii'nde, ses denemeleri sırasında okunan Amenarrasulü dinleyenleri mest etti",Pozitif
şerefsiz yobaz köpek. yalova'yı da ülkeyi de ne hale getirdiler.,Negatif
"O kadar uyarı yapıldı hala aksiyon alınmadı, pandemi dönemindeki en kötü final dönemi budur. Tebrikler. ",Pozitif
 Çağrı filminde kadının hakları iyi dinleyin ,Pozitif
dovme studyosunda calisirken bi adam selen dovmesi icin fiyat istemisti sorun ne biliyor musunuz adamin kez selen dovmesini yaptirmak istemesi amk cok korkunc degil mi her yerine selen yazdirmak istemesi asik pezevenk oc ,Negatif
 sülalem sülalene bela olur ,Negatif
İP ve CHP'de yönetici olmanın en önemli kriteri Tayyip Erdoğan ve ailesine hakaret etmiş olmak sanırım...,Pozitif
hay matchmakingine sokayim blizz dün babasına laptop aldıran çocuk bugün takımımda işe başlıyor ğ ,Negatif
Ya SUS artık SUS bana boş vaatler vermeyi bırak GÖTLEK ,Negatif
Çetin Altan enseyi karartmayın diye diye koca bir ömrü tüketti gitti Diye düşündüm derin bir nefes çektim içime Yazacağım her şık şıkırdım laf her anlamlı söz anlamsız geldi ,Pozitif
Ayrıca şuanda tartışmıyorum hak veriyorum ama diyorum ki okumaya hevesli bunca insan var bir şekilde kısıtlamalar gibi yöntemlerle seviye farkını belli edecek şekilde ve bunuda kabullenerek okunabilse keşke Öğrenmek devrimizin değeri ,Pozitif
toplarız tabi müslüm baba süpersin,Pozitif
Bana sataşmamanızı tavsiye ederim Bana sataşıp da kendinizi mağdur etmeyin,Pozitif
tepki vermek lazım bu nihat soytarı,Negatif
 Hayırlı olsun ,Pozitif
 Tavrınız olsun Tarzınız olsun Hedefiniz olsun Çizginiz olsun Prensipleriniz olsun Farkınız olsun Sınırlarınız olsun ,Pozitif
 ABD gerizekalıları ayıklama uygulamasını yasaklamak için önümüzdeki haftalarda harekete geçecek ,Negatif
senin neyine lan nefes almak gerizeka,Negatif
columbia nın sülalesine koyam ,Negatif
bazi insanlar döl israfı aq,Negatif
sevimsiz pezevenk,Negatif
Linki kaydırıp bakabilirsiniz ,Pozitif
Zamanında ilkokul mezunu vaiz bir soytarı ortalıkta aydın edasıyla gezinen düşük profilli karakterleri marabası yapmış al sana işin politik psikolojisi Ben olsam sesimi keser ve otururdum olduğum yerde ,Negatif
 Doğrusu dünyada rahat olmak için aptal olmak lazım Sabahattin Ali ,Pozitif
"Sınava giren bütün gençlere zihin açıklığı diliyorum. Hakettiğiniz, ama size veremediğimiz tüm güzelliklerle dolsun",Pozitif
"""Seni kitap okuyan insanlarla tanıştıracağım. Hayat, ancak böyle insanlarla bir araya geliyorsan yaşanmaya değer olur.""",Pozitif
Hes yok ki Ağaran şelalesi şairler deresine bağlanıyor ve kesinlikle HES yok Ve maalesef bu dehşeti biz yaşadık dere evimin önünden geçiyor o anları korkuyu anlatmak mümkün değil Gerçekten yazık böyle bir durumda bari siyaset yapmayalım ,Pozitif
 Danlayı da koymuş ezik biliyor danlanın kupayı satın aldığını ayrıca Barış şampiyon bilmiyorsan söyleyim TarihYazdı BarışMura ,Negatif
oysa kim istemez ki her gün ilkbahar günü,Pozitif
BÖYLE BİR ACI YOK AMINA KOYAM CEHENNEM ACISI ,Negatif
ABD'de Kovid-19 nedeniyle yaşamını yitirenlerin sayısı son 24 saatte 290 artarak 128 bin 451'e yükseldi.,Pozitif
EN BÜYÜK TÜRK DEVLETİ CENNETİN YEDİNCİ KATIDIR BİZ ORAYA HERKESTEN ÇOK ASKER GÖNDERDİK ,Pozitif
köpeğe tecavüz etmiş sapık,Negatif
ellerine sağlık,Pozitif
 dünyanın en zor şeyi olmuşu değiştirmek yani `` tadilat yapmak ,Pozitif
Kendi yerim mevcuttt. ,Pozitif
Dün gece 12den sabah 5e kadar #taksim #aksaray #bebek #ortaköy #karaköy #eminönü #maçka #nişantaşı #şişli her yeri gezdim,Pozitif
Lan bu nasıl tag aq cocukları..bian gecmisi silmeyi unuttum sandım,Negatif
Aaaa valla şizofren ay jsjsjssj sinirim bozuldu ,Negatif
Dünya dışı transportation I denemedi henüz ama,Pozitif
ulan tavuk etine laf eden yaşamasin  be cidden yasamasin  hem ucuz hem doyurucu  ,Pozitif
my ponçik heart was broken because of sürtük people,Negatif
Nasıl Tepki Verilmesin,Pozitif
ne zaman görüş belirtsem yanık diyon amcık. seni alev topuna dönmüş yarragımın üstüne oturtacam ilk fırsatta,Negatif
sende arabanın altında kalda ezil,Negatif
ayy çok mutluyum huhuu uğursuzluk çökecek niye geliyo ki ya tövbe tövbe,Pozitif
"Sızıntıyla ortaya çıkan görsellerin grafik detayları çok kötüydü. Oyunculardan gelen tepkileri dinleyen firma, oyun üzerine daha fazla çalışacaklarını ve çok daha iyi görsellikle döneceklerinin de altını çizdi.",Pozitif
soğuk bi yalanda ilkbahar kadarız,Pozitif
Çok güzel ,Pozitif
sapla saman karışmış birader,Pozitif
Valla salak bu adam ya ,Negatif
Hürriyet:  Ayasofyada namaz esnasında mozaik ve fresklerde yüzler lazer ışıkla kapatılacak,Pozitif
Lab gavat gordun asena sana etek giydirip taksimde dolasdirir ,Negatif
Evli bir adam bekar bir kadını isteyip nefsine hakim olamıyor dediğin çoğu vaka için geçerli olabilir sizin suçunuz var demek maiyetinde söylemiyorum lakin suçu hep erkek tarafında aramakta benim gözümde bağnazcadır ,Pozitif
türk duygularını kabartacak her türden dizi film belgesel vb izleyen herkes vasat değildir,Pozitif
Biz öğretmenleri bilmeden yargıladılar. 'Yatıyorlar' diye oysaki biz bu sürecde canlı dersler verdik,Pozitif
Hic tatava yapmadan sikeceksin böyle konuşanları. Bunlar vallahi eğitilmezler.,Negatif
"Netflix kapanıyorsa, biraz Türk televizyonlarını izleyip ahlâk depolayalım madem..",Pozitif
Erkekler boşanırsan seni öldürürüm diyorlar Be pezevenk o kadar seviyosan üzmeseydin kadını da boşanmasaydın ,Pozitif
 Şimdi de anladık ki oyun sunmak her baba yiğidin harcı değilmiş .,Pozitif
Bir insan kendi kalbine nasıl iki kez sıkar Kadın cinayetlerine tepkisini gösterenler buna neden sessiz kalıp korkuyor Neden detaylı otopsi yapılmıyor Bir millete mal olmuş vekil hesabınımı kitler ,Pozitif
"Çelik: Ayasofya, cami işlevini yerine getirirken ziyaretlere de açık olacak, freksler namaz saati ışıkla kapatılacak",Pozitif
Bence yalandır bu herif bu kadar salak değil hem de şimdi bunu söylesin çünkü bunlar akp ile beraber halay çekerken ki sözleri dır akp öğretti buna bunları perincekde bunlardan sektirip chp ye taş atmaya çalışıyor Tek amaçları ittifakları kırmak ,Pozitif
Avrupa şimdi nasıl korkmustur aptal bir yeri cami yaptı diye ,Negatif
cok şükür,Pozitif
 Tecavüzü siyasete ırka bağlamayı kesin artık Yapılan insanlık dışı olayı kürt türk asker akp hdp diye ayırarak önüne ,Pozitif
Mala bağlamış arkadaş aciklama yapıp da prim vermeseydiniz keşke ,Negatif
Insanlar şunu ayırt edemiyor Her kanal olan her sifa aktarıyorum diyen ilahi değil Bakıyor cümlelere içinde mesaj içeren şeyler var aa evet bu temiz diyor Değil işte kardeşim Şeytan en çok Allah ile kandırmayı sever ,Pozitif
"Araç satışı yapan yerlerin ikramları muazzamdır, yiyin için, test sürüşü yapıp şöförlüğünüzü geliştirin, arabanın içinde fotoğraf çekilin ",Pozitif
amk kahpesi seni siyah yarağıma doyuracam kancık,Negatif
embesil seni,Negatif
Yorumlara baktım. Gerçekten siz kafayı yemişsiniz.,Negatif
Ahahahahaha aşırııı iyiiiiii ortamm,Pozitif
senin nickine sokayim bennutellan ne ya ,Negatif
şuan edirnenin her köşesinde müzik sesleriher sokakta birileri evleniyor düğün sezonu erken başladı,Pozitif
 usopindo Benden daha inatçı biri öldürürüm seni bu akşama kadar böyle devam eder ,Negatif
azgın asuman beraber deneyelim ne dersin,Negatif
aba altından sopa mı göstermeye gayretin var Yunanlılar öylemi düşünüyor Biz Türk Müslümanlar olarak senin gibi düşünmüyoruz Aptal kahraman değiliz Ödlek götlek yavşak puşt ipne hain iki yüzlü satılık korkak hamam oğlanı utanmaz rezil çıkmaz bizden ,Negatif
 Mezun olma şansımızı elimizden almayın iki ay daha beklemeyelim Anadolu_Univ de ,Pozitif
 adamlar demiş ki tecavüzcü olunca neden taksici lisansımız iptal ediliyor lütfen edilmesin,Pozitif
mutluluğu benimle yaşa,Pozitif
Arkadaşlar yazdı... Allah belami versin yazdi...,Pozitif
ya orospu çocuğu acılar içinde geber ne diyebilirim ki,Negatif
sapkın ahl ksızların ürünlerini satmayacağını duyuran lc waikiki ye kocaman bir alkış,Negatif
yallah arabistana!,Negatif
ermeni şeytan veya ermeni fahişe ismin de cismin de çok uyumlu TÜRK ÜN GÜCÜNÜ GÖRECEKSİNİZ ermeni teröristler ,Negatif
Devletlerin egemenlik hakları siber dünyada da geçerlidir,Pozitif
Ulan yanımda olsan bir mıncırırdım seni. Hoca daha ne yapsın? Çok hoş bir soru. Yanıtı belli.,Pozitif
muhteşem mükemmelsin harikasın süpersin,Pozitif
Allah belanızı versin o pis iğrenç ellerinizi küçücük çocukların üzerinden çekin artık Sizin gibi sapıkların can çekişerek geberdiğini görmek istiyorum Kahretsin pedofili sapkınları ,Negatif
i zmir büyükşehir belediyesi nin sokak hayvanlarına yardım eli uzatmak için oluşturduğu sokak hayvanları acil müdahale ekibi ni yeni araçlarla güçlendirdi son bir yıl içinde sağlık sorunu yaşayan bin sokak hayvanı iyileştirildi ,Pozitif
alemde bana yeşillenmeye kalkan olursa mangizini gören şaşkoloz  olur kalır gözüne kılçık kaçar,Negatif
 İstikametini kaybetmiş bu kişi bu ülkenin yakasından düşmeli derhal ,Negatif
Üzme yaa Düşmanların ölsün ,Negatif
 ozlemyildiz Kafanızdaki soru işaretini giderecekse söyleyeyim Pınar bu adamla sevgiliyken evli olduğunu bilmiyormuş öğrendikten sonra hemen ayrılmış Fakat bildiğiniz üzere adam peşini bırakmamış ve korkunç olay vuku bulmuş ,Pozitif
Orospu çocuğu bir küfür değil durum tespitidir,Negatif
O övdüğü katil senelerce can çekişerek sonunda kapkara olarak ölmüştü bu ondanda beter olarak ölsün ,Negatif
"Hayır hocam, ilkokul çocukları kitabını okuyor ve adını bilmeyeni yadırgıyor. Laf edenler akademik önderler.""",Pozitif
Ben artık mail güncellemek istemiyorum ben artık mail olmak istiyorum,Pozitif
gerçekten sadece bu kadar mı senin daha fazla makyaj malzemen var sanıyordum,Pozitif
gerasimov görüşmesinde suriye ve libya ile ilgili güncel güvenlik konuları ele alındı,Pozitif
zafere 3 kala and içtik bu yolda,Pozitif
sapıkça sınırsız iğrenç seven orospular nerdesiniz dm açıkkk,Negatif
 Üzülmek bela okumak isyan etmek tepkini paylaşmak yetmiyor işte Bunu bir devlet mi anlamıyor yoksa anlamamazlıktan mı geliyor,Pozitif
"""22.8 milyona ulaşan işsizlik ordusu, 20.5 milyonluk çalışan sayısını geçti. Ülkemizde artık çalışanlardan çok işsiz var.""",Pozitif
9052018,Pozitif
"Türkiyeyi ve Türkleri petrolden uzak tutmak, 100 yıllık Anglo Saxon dış politika öncülerindendir.",Pozitif
istanbula şiir şarkı yazanlar nasıl yazdınız zengin misiniz bi geldim öküz gibi pahalı  çok kalabalık ve korkunç,Pozitif
 shelb thomss Verdiğin örneğin konuyla hiçbir alakası yok kafana sokayim senin Güvenlik zafiyeti diyor amcık git Rus malzemesi al gör zafiyeti ,Negatif
Siktir git önce Türk edebiyatının en önemli eserlerinden birini oku,Negatif
45 dk sonraki sınavım için gereksiz rahat ve Bi o kadar da heyecanlıyım. Tivit bu kadar.,Pozitif
"TC'nin kuruluşu da, çok partili sisteme geçişte muhalefeti belirleyen kadro da, Komünizmle Mücadele Dernekleri",Pozitif
Büyük topçu çööök GalatasaraySK ,Pozitif
ulan o kadar lüks evde oturuyorsun birde tikisin  gidip koluna casio  mu takiyon   herşeyiniz  kurmaca be size,Pozitif
Her konuda başarılı olunması zorunlu olmamalı. Ezber yöntemleri ile başarılı gözüken arkadaşlarımın durumlarını görünce doğru davrandığımı düşünüyorum. Bu nedenle öğrenci arkadaşlarımızın başarı değerlendirmesi nde sadece not ortalaması dikkate alınmamalıdır.,Pozitif
sikmeye sikmeye böyle azıttın işte cezanı başta vermem lazımdı senin,Negatif
git gideceksen bekkleme başka bir şey söyleme ,Pozitif
niye bir sürü duygu özaslan fotoğrafı görüyorum yanlış bi şey mi yaptım,Pozitif
Bide Amerikan bayrağı koymuş göt veren ,Negatif
 açıklarken bile zorlandım siz düşünün bu kafa beni ne kadar yoruyor ,Pozitif
Fotoğraf Yeni Zellanda'nın başkentinden bu ve bunun gibi onlarca ülkede bile Atatürk'e karşı sevgi ve saygı var,Pozitif
Bakanım tepkilerde haklıyız birileri para kazansın birileri ölsün ,Pozitif
hayvanları severiz onda sıkıntı yok lakin bu tag ı açanların derdinin kuşlar olmadığı kesin,Pozitif
"Biz hayallerimizi geçmişimizle kirlettik, hepsi bu kadar..",Pozitif
Havai fişek fabrikasındaki işçi kadınlar 15 gün içinde defalarca bu koliler ısınıyor diye üstlerine haber vermişler.  Sen ne anlarsın diye azar yemişler bir de her defasında. Üstleri de kadın olsaydı eminim sonuç farklı olurdu.,Pozitif
iyi ki göt veren demedi bilerek yapmıyorsa bende bir şey bilmiyorum ,Negatif
Iyi oyuncu ama Galatasarayda Cöp olur,Pozitif
Ölmek için yalvar iblisin oğlu,Negatif
yoldan cikmis serefsiz defol gozum gormesin , Negatif
Hasiktir lan göt veren ,Negatif
anestezi teknikeri bu içerikli konuşmaları yapan bi çok eskort var para karşılığı yapıyorlar öğrenciden ne istedin pislik,Negatif
bu kiz midemi o kadar bulandiriyo ki cidden sok icerisindeyim agzina sictimin orospusu geber ya,Negatif
çok mutluyum bugün de mesai bitti eve gidiyorum,Pozitif
 Ayıplı mallarda haklarınızı biliyor musunuz,Pozitif
beyin yokki onu yapsın pis cüce,Negatif
Yavşak ibne açmış geber,Negatif
he gardaş sen her seyi biliyon aman ha sen türksün baska herkes gavur ne paylastigimi cok iyi biliyoru,Negatif
Aylık k maaş az mı amk ben bunlarla aynı yaştayım üniversiteye bu yıl gidecem Adaletini enlemesine boylamasına sikem dünya ,Negatif
Penaltı kazanıyolar atıyo amk napsın kaçırsın mı ,Negatif
biz de tam senin dedikodunu yapıyoduk götlek erşanla ,Negatif
namussuz karı yoldan çıkarma milleti,Negatif
sensin ezik tirrek,Negatif
10 yıllık eşini terk etti nafaka istedi üstelik çocuk senden değil diye not bıraktı,Pozitif
Amcik göt meme am göt liseli liseli sikis olgun porn türbanlı sikiş liseli kızlar brazzers liseliifşa ensest sikiş türkporn,Negatif
cerrahpaşaduruşu bilimin sanatın tıbbın insanlığın varlığın durduğu yerdir,Pozitif
şok gelişme acun ilicali sosyal medyadaki tüm hesaplarini gönüllülerfc olarak deyişti,Pozitif
azizden maaş alan yalaka seni,Negatif
Bela filan veren yok var mı hani nerede ,Pozitif
içinde sen varsın,Pozitif
 onun bunun bilmem kimin fedaisi olacağınıza bi kendiniz olun da görelim bilelim tanıyalım kimsin necisin be bilirsin ne söylersin önce bi de hele açmısın ekmeen köşesine peynir koyam yersin ,Pozitif
tmm daha önce de uyumlu çift gördük ama kaşı gözü çenesi burnu boyu tipi bile bu kadar yakışan bir çift görmedik,Pozitif
Fav için göt veren boş ergen kitlesinden birisi buda işte ,Negatif
yavşak ekrem geçen ay öyle demiyodun,Negatif
"Bu Dünya'yı yakarsa ""sahte diplomalı liderler"" yakar ",Pozitif
tövbe et pezevenk,Negatif
eda öğretmeniyle sevişir sorun yok ama osman eşcinsel sorun var amkkkkk kafaya bak hangi kafa bu,Pozitif
Kim lan onlar sikikler,Negatif
ver ver  hangi ülkelerde 350 general vardır  demokrasi ne demektir  bakış deyil gerçek ,Pozitif
ezik bir sürtük gibi karşıma geçip oynama mağduru,Negatif
yoruma gelin sonrada biz sizi kullanmıyoruz izlemeyin falan farklı düşünen kitleyi memnun etmek çabanız olduğunu zaten biliyoruz,Pozitif
ama bahanedir başarılar rağmen cümleleriyle başlar,Pozitif
ne kadar gavat bir insansın,Negatif
Umarım öle bi şey vardır fjdsl ama yine de üzücü çünkü hadi yıl falan daha mutlu mutlu otlaya otlaya yaşayabilirlerdi aga ,Pozitif
video temsilidir lütfen yanlış yerlere çekmeyin söyledikleri bu haftanın özeti olduğu için,Pozitif
vücudunuz bütün gün televizyon veya bilgisayar başında oturmak için dizayn edilmedi kalkın hareket edin,Pozitif
ağzıyla hacamat yapıyorsagol abi iletirim tanışırsam,Negatif
lan denyo sıkışıp kaldınız orda,Negatif
 Ah benim çocuk gülüşlerim filizlenip çiçek açan tazecik ümitlerim ,Pozitif
YALAN SÖYLÜYORSUNUZ ,Pozitif
Yine söylüyorum alakası yok en ufak bir temas olmamış 18 19 yaşına kadar,Pozitif
 Hayırlı geceler Mutlu hafta sonları dostlar ,Pozitif
 Birleşik Krallık İHA sistemlerini Queen Elizabeth uçak gemisinde test edecek Sürü İHA ve Loyal Wingman konuşlandırı ,Pozitif
 Hain denince aklıma gelenler Şeytan Fetö ve piçleri KeMAL ve dersim çetesi Selo ve saz arkadaşları Temel ve münafıkları,Negatif
Bu sıcak yaz günlerinde tüm vatandaşlarımızı sokak hayvanları için kapılarının önlerine bir kap su koymaya davet ediyoruz.,Pozitif
